ID,Amt Requested,Amt Funded,Length,Monthly Pmt,Pmts to Date,State,Income,Open LoC,Total LoC,Employ,Purpose,FICO,Home,Utilization,Rate,D/I,Standing,Balance,Delinquent,Months
12262,15000,15000,36 months,483.16,16677.94,GA,8333.33,12,25,3,Consolidate Debt,751-780,Mortgage,12.10%,9.88%,4.12%,Paid,8361,0,
12263,10000,6180.17,36 months,336.18,11092.62,PA,5167,9,20,1,Consolidate Debt,681-715,Rent,57.00%,12.84%,19.49%,Currently paying,10890,0,34
12264,20000,20000,60 months,544.23,544.08,TX,6916.67,9,47,< 1,Consolidate Debt,660-680,Any,56.10%,21.28%,14.96%,Currently paying,5047,1,17
12265,14000,14000,60 months,304.33,2126.95,WISC,2250,9,26,4,Consolidate Debt,716-750,Rent,22.20%,10.99%,12.40%,Currently paying,11670,0,56
12266,12000,12000,36 months,411.71,0,FL,4166.67,11,16,8,Credit Card,681-715,Mortgage,72.10%,14.27%,14.05%,Currently paying,21401,0,
12267,3800,3800,36 months,123.78,3890.76,NC,3750,17,23,5,Wedding,681-715,Mortgage,22.90%,10.65%,13.60%,Paid,4309,0,47
12268,5000,2000,36 months,167.99,5913.4,NY,2123.33,4,6,6,Consolidate Debt,660-680,Rent,72.30%,12.80%,18.65%,Paid,5061,1,11
12269,5400,5400,60 months,109.19,5905.1,NY,3333,7,38,8,Home Improvement,781+,Mortgage,11.40%,7.88%,8.25%,Paid,1566,0,
12270,7000,7000,36 months,222.28,221.81,CA,3808.33,12,18,3,Consolidate Debt,716-750,Rent,79.70%,8.90%,17.86%,Currently paying,17297,0,
12271,25000,25000,60 months,577.44,0,CA,4583.33,10,20,1,Consolidate Debt,716-750,Rent,53.50%,13.67%,10.24%,No payment due,15769,0,
12272,10000,10000,36 months,307.04,306.66,GA,1833.33,5,10,10+,Medical Expenses,751-780,Rent,27.70%,6.62%,19.15%,Currently paying,19018,0,
12273,10500,10500,36 months,358.82,0,CA,3416.67,12,13,3,Consolidate Debt,681-715,Mortgage,81.00%,13.99%,14.22%,No payment due,13976,0,
12274,7125,7125,36 months,221.6,3547.28,MD,4333.33,8,33,< 1,Credit Card,751-780,Rent,40.30%,7.49%,29.93%,Currently paying,7450,0,
12275,35000,22475,60 months,517.04,3097.32,CA,4500,4,21,6,Consolidate Debt,751-780,Mortgage,25.30%,13.49%,4.98%,Currently paying,5088,0,
12276,5000,5000,60 months,120.46,1924.64,MN,2900,8,13,2,Medical Expenses,660-680,Rent,72.30%,15.57%,17.10%,Currently paying,5353,0,
12277,10000,10000,36 months,344.95,1378.44,FL,3500,9,27,4,Vacation,660-680,Own,29.50%,14.65%,21.54%,Currently paying,11006,3,3
12278,15250,15250,36 months,538.34,537.92,CO,3466.67,12,25,1,Other,660-680,Rent,80.70%,16.29%,18.84%,Currently paying,17519,0,42
12279,8000,8000,36 months,269.52,2421.63,CA,8250,13,19,3,Consolidate Debt,681-715,Rent,93.40%,12.99%,23.93%,Currently paying,44609,0,
12280,5000,5000,36 months,167.73,669.08,CA,2666.67,9,11,4,Other,681-715,Rent,53.20%,12.69%,9.38%,Currently paying,5532,0,
12281,7000,4385.73,60 months,162.81,2927.88,PA,5100,9,13,10+,Wedding,681-715,Rent,70.10%,13.98%,22.98%,Currently paying,15352,0,
12282,6000,6000,36 months,191.5,2859.75,FL,3833,9,24,10+,Consolidate Debt,681-715,Mortgage,76.20%,9.25%,18.86%,Currently paying,12495,0,
12283,3200,3200,36 months,105.51,736.33,AZ,1000,4,11,n/a,small_business,681-715,Rent,38.90%,11.49%,5.80%,Currently paying,1711,0,
12284,8000,8000,36 months,269.07,9070.79,CA,2500,7,15,5,Consolidate Debt,681-715,Rent,51.90%,12.87%,9.52%,Paid,7261,0,
12285,13000,13000,36 months,412.68,5356.65,TX,10083.33,13,25,6,Consolidate Debt,716-750,Mortgage,31.70%,8.88%,9.83%,Currently paying,10674,1,16
12286,10000,10000,36 months,332.72,0,NJ,4166.67,15,24,< 1,Consolidate Debt,681-715,Own,63.10%,12.12%,19.04%,No payment due,7193,0,
12287,5500,715.3,36 months,183.45,6603.77,CA,2833.33,5,6,5,Credit Card,681-715,Rent,24.00%,12.29%,12.28%,Paid,4029,0,
12288,10000,10000,36 months,338.05,6756,Tex,4333.33,5,6,4,Other,681-715,Rent,81.20%,13.23%,7.68%,Currently paying,3817,0,
12289,6000,6000,36 months,193.35,771.88,NC,4166.67,8,11,5,Credit Card,681-715,Rent,62.10%,9.91%,22.56%,Currently paying,7388,0,
12290,4000,4000,36 months,129.77,907.48,WA,4500,11,28,8,Consolidate Debt,681-715,Rent,58.20%,10.37%,15.58%,Extremely late/charged off/default,10597,0,50
12291,30000,14000,60 months,765.89,9168.48,WA,5416.67,5,13,10+,Credit Card,681-715,Mortgage,83.50%,18.25%,8.88%,Currently paying,19570,0,72
12292,8500,8500,36 months,280.26,1675.02,GA,5083.33,6,26,10+,Medical Expenses,681-715,Mortgage,42.70%,11.49%,13.26%,Currently paying,4358,0,29
12293,12600,12600,36 months,418.45,3127.6,CA,2500,3,4,< 1,Other,716-750,Rent,22.10%,11.99%,2.80%,Currently paying,4345,0,
12294,8000,8000,36 months,276.7,9034.65,MO,5833.33,5,11,< 1,Car Loan,660-680,Mortgage,29.10%,14.84%,5.97%,Paid,4127,1,3
12295,29175,29175,60 months,629.26,2509,AR,4583.33,13,26,n/a,Consolidate Debt,751-780,Own,6.50%,10.65%,26.14%,Currently paying,3958,0,
12296,7000,7000,36 months,228.02,227.68,GA,5416.67,6,11,5,Consolidate Debt,716-750,Mortgage,90.60%,10.65%,12.26%,Currently paying,21361,0,
12297,12000,7400,60 months,146.22,2331.04,PA,2916.67,6,10,5,Consolidate Debt,716-750,Rent,24.90%,6.91%,18.24%,Currently paying,3737,0,
12298,3200,3200,36 months,103.82,829.52,FL,3083.33,12,16,8,Renewable Energy,681-715,Rent,78.20%,10.37%,18.00%,Extremely late/charged off/default,5076,0,
12299,15000,15000,36 months,518.74,6729.84,MA,7500,9,26,2,Credit Card,681-715,Mortgage,91.30%,14.83%,21.21%,Currently paying,15696,0,
12300,12000,12000,36 months,404.97,0,MN,4166.67,17,38,10+,Other,681-715,Mortgage,43.10%,13.11%,24.94%,No payment due,28158,0,
12301,5000,5000,36 months,154.18,770.25,Ill,1200,4,13,2,Consolidate Debt,716-750,Rent,75.90%,6.91%,8.50%,Extremely late/charged off/default,3339,0,
12302,2000,2000,36 months,65.47,520.24,CA,3333,5,12,7,Other,681-715,Rent,89.90%,10.99%,9.96%,Currently paying,9892,0,48
12303,4800,4800,36 months,149.34,594.4,NV,3750,9,23,9,Other,716-750,Rent,27.40%,7.51%,17.31%,Currently paying,987,0,
12304,2000,2000,36 months,65.47,390,FL,4250,8,22,4,Consolidate Debt,660-680,Mortgage,25.80%,10.99%,10.87%,Currently paying,1858,2,20
12305,12000,12000,36 months,393.5,4310.9,NY,4583.33,4,8,2,small_business,681-715,Rent,24.90%,11.11%,9.23%,Currently paying,648,1,7
12306,12000,12000,36 months,426.47,425.15,NM,2625,11,12,7,Consolidate Debt,660-680,Mortgage,47.10%,16.77%,12.34%,Currently paying,6732,0,
12307,10000,5792.18,36 months,195.51,2731.54,VA,4333.33,13,19,7,Consolidate Debt,716-750,Rent,36.50%,6.54%,23.77%,Currently paying,6683,0,68
12308,19750,19750,36 months,674.21,21242.52,AZ,3120,6,44,10+,Major Appliance Purchase,681-715,Rent,16.90%,13.92%,14.13%,Paid,1466,4,11
12309,10500,10500,36 months,362.19,723.62,GA,3500,7,23,1,Consolidate Debt,660-680,Mortgage,52.20%,14.65%,10.77%,Currently paying,16705,0,30
12310,5000,5000,36 months,164.56,1642.3,NY,4833.33,8,31,10+,Other,681-715,Rent,75.00%,11.36%,23.96%,Extremely late/charged off/default,12598,0,
12311,6000,6000,36 months,203.59,1421.28,PA,4000,15,41,1,Major Appliance Purchase,660-680,Mortgage,89.50%,13.49%,19.85%,Currently paying,13612,1,20
12312,8000,8000,36 months,258.1,1286.75,PA,3333.33,4,11,10+,Consolidate Debt,716-750,Mortgage,20.20%,9.99%,10.08%,Currently paying,1940,0,
12313,5000,5000,36 months,170.87,1363.92,Ill,5000,7,23,2,Other,660-680,Rent,66.80%,13.99%,11.98%,Currently paying,9156,2,4
12314,7200,7200,36 months,247.31,7286.29,Ill,8208.33,11,19,5,Household Expenses,660-680,Rent,69.30%,14.35%,8.58%,Paid,8172,0,61
12315,25000,25000,60 months,617.16,28625.4,Tex,8666.67,14,40,6,Consolidate Debt,681-715,Mortgage,75.30%,16.69%,20.11%,Currently paying,23650,0,
12316,7000,7000,36 months,219.07,2749.97,CA,8083.33,6,11,2,Car Loan,716-750,Rent,22.80%,7.91%,10.11%,Currently paying,2993,0,
12317,10000,10000,36 months,353.16,11602.4,NJ,13333.33,5,8,3,Consolidate Debt,681-715,Rent,27.00%,16.32%,0.26%,Currently paying,2434,0,
12318,26300,26300,60 months,586.63,0,RI,7500,7,46,10+,Home Improvement,751-780,Mortgage,11.80%,12.12%,11.16%,No payment due,6171,0,59
12319,4200,4200,36 months,135.35,540.92,FL,2340,10,14,n/a,Credit Card,681-715,Rent,62.10%,9.91%,12.61%,Currently paying,7328,0,54
12320,11000,11000,36 months,334.8,334.65,MO,2500,6,15,2,Consolidate Debt,716-750,Mortgage,42.10%,6.03%,9.49%,Currently paying,5770,0,
12321,5000,5000,60 months,123.78,1974.08,FL,4300,6,22,9,Medical Expenses,660-680,Own,64.80%,16.82%,17.72%,Currently paying,5506,0,46
12322,10750,10750,36 months,373.71,3088.85,PA,2000,5,9,< 1,Consolidate Debt,660-680,Rent,85.10%,15.20%,10.80%,Extremely late/charged off/default,5109,0,
12323,4200,4200,60 months,102.03,1621.12,MI,4000,14,36,2,Consolidate Debt,681-715,Rent,85.40%,15.95%,20.32%,Currently paying,10681,0,63
12324,7000,7000,36 months,239.18,7964.59,NY,2500,9,13,n/a,Consolidate Debt,660-680,Own,72.20%,13.98%,18.48%,Paid,3499,1,18
12325,5475,5475,36 months,183.64,1830.3,NY,2083.33,10,23,6,Credit Card,681-715,Rent,36.60%,12.68%,14.40%,Currently paying,5492,2,15
12326,4000,4000,36 months,137.05,1503.48,MI,3333.33,9,11,< 1,Consolidate Debt,660-680,Mortgage,61.90%,14.17%,22.71%,Currently paying,1115,1,14
12327,10000,10000,36 months,311.11,1242.84,CA,4166.67,8,9,1,Consolidate Debt,716-750,Rent,23.00%,7.51%,27.36%,Currently paying,16459,0,
12328,20000,4725,60 months,535.24,6415.32,MI,6250,6,15,10+,Consolidate Debt,660-680,Mortgage,40.20%,20.48%,15.31%,Currently paying,3903,2,3
12329,15000,15000,36 months,456.27,2737.38,MN,4500,7,52,< 1,Consolidate Debt,781+,Mortgage,1.30%,5.99%,1.11%,Currently paying,386,1,18
12330,6400,6400,36 months,206.48,1440.39,NJ,9371.25,5,10,3,Consolidate Debt,716-750,Rent,0.00%,9.99%,0.00%,Currently paying,0,0,36
12331,12000,11930.25,36 months,401.6,14093.64,CA,7333.33,7,13,6,Consolidate Debt,716-750,Rent,77.90%,12.53%,11.15%,Paid,29755,0,
12332,3000,3000,36 months,92.12,275.85,CO,3916.67,7,21,3,Car Loan,751-780,Rent,59.90%,6.62%,20.04%,Currently paying,3475,0,
12333,5375,5375,36 months,163.01,1783.21,OK,1200,9,10,7,Wedding,716-750,Own,30.50%,5.79%,15.17%,Currently paying,7349,0,
12334,5750,5725.71,36 months,180.19,6420.88,DC,5833.33,11,20,1,Credit Card,781+,Rent,2.40%,8.00%,2.59%,Paid,5231,0,
12335,10000,10000,36 months,339.31,677.62,NY,6000,8,13,3,Credit Card,681-715,Rent,94.00%,13.49%,22.08%,Currently paying,11088,0,57
12336,7500,7500,36 months,242.89,5323.78,CA,3500,5,13,< 1,Consolidate Debt,716-750,Rent,65.10%,10.25%,8.00%,Currently paying,8589,0,
12337,12000,12000,36 months,368.45,0,WV,7000,11,35,4,Consolidate Debt,751-780,Mortgage,10.20%,6.62%,13.27%,No payment due,7032,0,
12338,10000,10000,36 months,334.16,333.62,NC,8083.33,6,31,2,Consolidate Debt,681-715,Rent,93.50%,12.42%,23.63%,Currently paying,16635,0,
12339,15000,15000,36 months,514.59,14913.25,CT,4333.33,8,13,10+,Consolidate Debt,681-715,Rent,90.90%,14.26%,19.68%,Currently paying,22918,0,
12340,15000,15000,36 months,473.45,3300.01,FL,14583.33,8,38,1,Consolidate Debt,751-780,Mortgage,40.70%,8.49%,9.48%,Currently paying,6762,0,
12341,3000,3000,36 months,93.34,1160.43,NY,1250,10,13,2,Other,751-780,Rent,0.00%,7.51%,17.68%,Currently paying,0,0,
12342,12000,12000,60 months,263.86,1577.1,CA,5000,5,27,2,Home Improvement,716-750,Mortgage,79.80%,11.49%,13.74%,Currently paying,7581,0,
12343,2000,2000,36 months,62.23,1300.32,FL,4667,4,12,10+,Home Improvement,781+,Mortgage,0.00%,7.51%,3.06%,Currently paying,0,0,
12344,17500,17500,60 months,450.51,899.98,OR,2916.67,7,11,4,Credit Card,681-715,Rent,96.40%,18.64%,19.78%,Currently paying,20237,0,
12345,12000,11986.91,36 months,389.24,13000.79,CA,9916.67,12,32,2,Consolidate Debt,681-715,Rent,87.40%,10.36%,14.44%,Paid,40039,0,
12346,15000,15000,36 months,497.01,17181.35,VA,5000,7,19,4,Consolidate Debt,716-750,Rent,38.50%,11.83%,10.44%,Paid,5011,0,
12347,7800,7800,36 months,246.2,1720.11,WISC,3333.33,6,18,1,Consolidate Debt,751-780,Rent,29.10%,8.49%,15.84%,Currently paying,4688,0,
12348,12000,12000,60 months,276.06,1923.95,NJ,7083,13,30,3,Consolidate Debt,716-750,Own,57.60%,13.49%,18.57%,Currently paying,14984,0,
12349,6000,6000,36 months,209.82,1464.19,FL,5000,4,6,5,Consolidate Debt,681-715,Rent,10.00%,15.62%,6.22%,Currently paying,1873,1,5
12350,20000,20000,36 months,635.07,0,NY,13750,16,35,4,Home Improvement,751-780,Mortgage,10.60%,8.90%,1.61%,No payment due,18058,0,
12351,11750,11750,36 months,373.11,2981.2,CT,4083.33,14,38,9,Consolidate Debt,716-750,Mortgage,25.80%,8.90%,16.56%,Currently paying,10662,0,53
12352,12000,12000,36 months,395.63,11060,NY,7500,6,12,2,Consolidate Debt,716-750,Rent,44.70%,11.48%,3.47%,Currently paying,20739,0,
12353,6000,6000,60 months,139.55,2228,AZ,9333.33,13,28,10+,small_business,681-715,Mortgage,81.90%,13.98%,23.68%,Currently paying,35212,0,
12354,13000,13000,60 months,295.73,13416.84,NC,2500,4,15,4,Home Improvement,751-780,Mortgage,30.40%,12.99%,2.12%,Paid,2671,0,
12355,10000,10000,36 months,324.42,3891.72,CA,11666.67,9,32,10+,Other,681-715,Mortgage,59.00%,10.37%,15.20%,Currently paying,52594,0,43
12356,5200,5200,36 months,172.37,2389.7,CA,1800,8,11,< 1,Consolidate Debt,681-715,Rent,37.70%,11.86%,17.50%,Extremely late/charged off/default,5394,0,
12357,14000,14000,60 months,335.13,3670.48,TX,2500,16,24,10+,Consolidate Debt,681-715,Own,46.00%,15.28%,19.68%,Currently paying,16466,0,
12358,7000,7000,36 months,225.84,3376.5,NJ,2500,6,13,3,Consolidate Debt,681-715,Own,62.10%,9.99%,15.68%,Currently paying,7519,1,10
12359,6000,5771.43,36 months,206.3,7413.42,GA,5100,11,21,< 1,Major Appliance Purchase,660-680,Mortgage,58.50%,14.42%,14.75%,Paid,9184,0,
12360,10000,6925,60 months,134.43,2465.09,NC,5000,6,19,5,Major Appliance Purchase,781+,Rent,4.80%,6.17%,10.70%,Currently paying,714,0,
12361,17500,17500,60 months,430.14,2146.45,CA,2940,4,16,5,Credit Card,716-750,Own,88.50%,16.49%,8.13%,Currently paying,12737,0,
12362,16000,16000,36 months,542.89,541.36,NY,10000,10,17,4,Consolidate Debt,681-715,Rent,69.40%,13.49%,3.12%,Currently paying,18108,0,72
12363,10000,7850.13,36 months,323.62,11647.05,FL,2880,8,33,3,Consolidate Debt,716-750,Mortgage,64.00%,10.20%,16.22%,Paid,21626,0,
12364,10000,10000,36 months,304.36,1521.15,FL,2916.67,15,41,4,Consolidate Debt,751-780,Mortgage,31.60%,6.03%,13.30%,Currently paying,10265,0,
12365,7500,7500,36 months,255.43,9194.98,MA,1833.33,7,8,< 1,Consolidate Debt,660-680,Own,51.50%,13.75%,14.29%,Paid,4175,1,11
12366,35000,35000,36 months,1299.13,1297.26,PA,8333.33,15,34,8,Consolidate Debt,660-680,Mortgage,70.10%,19.91%,19.19%,Currently paying,9272,0,76
12367,18000,18000,36 months,547.52,17020.95,TX,5416.67,15,33,8,Consolidate Debt,751-780,Rent,30.70%,5.99%,7.20%,Currently paying,20354,0,
12368,3000,3000,36 months,101.59,1516.35,MI,1916.67,4,11,6,Consolidate Debt,681-715,Mortgage,92.90%,13.35%,19.83%,Currently paying,1672,0,74
12369,7050,7050,60 months,160.34,2080.91,CA,11666.67,6,17,< 1,Moving,781+,Mortgage,0.20%,12.98%,4.26%,Currently paying,78,0,
12370,7750,7750,36 months,287.2,8843.42,FL,4416.67,5,16,10+,small_business,681-715,Mortgage,98.60%,19.79%,15.26%,Late,11835,0,
12371,9000,9000,36 months,273.92,1368.4,CA,15833.33,5,13,4,Household Expenses,781+,Mortgage,11.00%,6.03%,0.97%,Currently paying,3194,0,
12372,1750,1750,36 months,60.71,1993.2,PA,833.33,8,11,1,Educational Expenses,660-680,Rent,,15.05%,15.84%,Currently paying,0,0,
12373,7000,7000,36 months,242.35,1695.38,MA,3460,10,22,1,Credit Card,660-680,Rent,74.80%,14.91%,20.35%,Extremely late/charged off/default,5794,0,
12374,16000,7700,36 months,562.12,8977.6,NY,6000,12,23,10+,Consolidate Debt,660-680,Mortgage,84.50%,15.95%,15.28%,Currently paying,16215,0,55
12375,12000,12000,60 months,271.08,3508.83,FL,9966.67,10,14,6,Major Appliance Purchase,681-715,Mortgage,31.50%,12.68%,11.75%,Currently paying,56800,1,12
12376,16000,4000,60 months,347.8,2084.28,FL,6400,9,32,10+,Consolidate Debt,751-780,Mortgage,10.40%,10.99%,24.13%,Currently paying,107192,1,13
12377,28100,28100,60 months,612.51,6101.5,CT,7166.67,19,31,5,Consolidate Debt,781+,Mortgage,8.30%,11.11%,15.82%,Currently paying,6316,0,
12378,25000,25000,60 months,643.58,1285.8,NY,5125,11,25,10+,Consolidate Debt,681-715,Rent,60.80%,18.64%,12.60%,Currently paying,24278,1,22
12379,16000,9350,36 months,556.61,4468.63,GA,4850,8,43,2,Consolidate Debt,660-680,Mortgage,88.20%,15.25%,11.48%,Extremely late/charged off/default,16052,0,
12380,16000,16000,60 months,395.67,0,IL,2708.33,8,39,7,Wedding,681-715,Rent,56.40%,16.77%,15.03%,No payment due,12917,0,36
12381,14000,14000,36 months,444.55,0,CO,4036.16,5,9,5,Credit Card,716-750,Rent,63.20%,8.90%,14.39%,No payment due,9224,0,
12382,10000,10000,36 months,326.16,0,NY,5000,6,19,3,Consolidate Debt,716-750,Rent,43.40%,10.74%,10.42%,No payment due,5510,0,68
12383,2000,2000,36 months,64.18,2117.26,FL,5416.67,8,27,5,Consolidate Debt,681-715,Mortgage,22.50%,9.62%,23.52%,Paid,1527,0,
12384,4500,4500,36 months,135.72,811.56,Ill,5833.33,8,19,1,Credit Card,751-780,Mortgage,48.10%,5.42%,12.50%,Currently paying,4474,0,
12385,11000,11000,36 months,352.98,4584.19,CT,10833.33,6,37,10+,Home Improvement,681-715,Mortgage,62.60%,9.62%,2.32%,Currently paying,8008,0,
12386,18000,18000,36 months,644.18,0,VA,6083.33,17,37,2,Consolidate Debt,681-715,Rent,92.30%,17.27%,24.53%,No payment due,20576,0,
12387,11000,11000,36 months,360.08,2871.52,VA,3925.83,7,13,< 1,Credit Card,681-715,Mortgage,77.10%,10.99%,10.67%,Currently paying,7314,0,
12388,15000,15000,60 months,391.51,2734.69,MD,4166.67,13,38,2,Credit Card,660-680,Rent,51.30%,19.29%,18.96%,Currently paying,11907,0,27
12389,5000,5000,60 months,108.07,5499.06,CT,6029.17,11,42,10+,Consolidate Debt,716-750,Mortgage,3.00%,10.74%,9.79%,Paid,1031,0,25
12390,2000,2000,60 months,51.39,0,OH,1900,7,8,n/a,Wedding,681-715,Rent,35.30%,18.55%,4.68%,No payment due,2544,0,
12391,5600,5600,36 months,180.67,1094.87,TX,2500,8,8,< 1,Consolidate Debt,716-750,Rent,19.80%,9.99%,10.64%,Extremely late/charged off/default,7130,0,
12392,8000,8000,36 months,248.08,2721.95,NY,3773.9,8,10,5,Consolidate Debt,716-750,Rent,56.70%,7.29%,11.77%,Currently paying,18114,0,
12393,10800,10800,36 months,370.54,739.12,NY,4333.33,13,21,3,Credit Card,681-715,Rent,80.30%,14.27%,15.58%,Currently paying,21153,0,
12394,10000,10000,36 months,307.04,306.5,TX,4416.67,9,18,2,Credit Card,716-750,Mortgage,51.00%,6.62%,14.40%,Currently paying,9331,0,
12395,5000,5000,36 months,160.78,0,KS,6000,8,12,10+,Consolidate Debt,716-750,Rent,88.50%,9.76%,14.57%,No payment due,30707,0,
12396,15550,15550,60 months,0,0,MI,2666.67,4,12,10+,Consolidate Debt,751-780,Mortgage,3.40%,13.11%,28.04%,No payment due,1460,0,
12397,12000,12000,36 months,381.04,380.74,MI,2916.67,8,16,9,Consolidate Debt,716-750,Mortgage,57.80%,8.90%,9.02%,Currently paying,11672,0,49
12398,13000,13000,36 months,423.09,2532.24,CA,7583.33,19,28,10+,Consolidate Debt,716-750,Mortgage,29.20%,10.59%,6.67%,Currently paying,12719,0,
12399,30000,30000,60 months,822.95,2466.78,CA,8333.33,3,4,6,Consolidate Debt,681-715,Mortgage,89.10%,21.67%,1.19%,Currently paying,8378,0,
12400,10000,10000,60 months,242.92,4356,NY,4416.67,5,12,10+,Consolidate Debt,681-715,Rent,69.60%,15.95%,15.80%,Currently paying,7659,0,52
12401,8250,8250,60 months,173.79,1727.7,PA,3875,16,35,10+,Consolidate Debt,751-780,Mortgage,26.20%,9.63%,28.75%,Currently paying,16638,0,62
12402,2800,2800,36 months,90.84,907.4,NV,3900,3,24,5,Other,681-715,Rent,11.62%,10.37%,19.44%,Currently paying,0,0,36
12403,3000,3000,36 months,93.58,2976.96,PA,3583,6,12,4,Major Appliance Purchase,781+,Rent,0.30%,7.68%,3.77%,Currently paying,133,0,
12404,11750,11750,36 months,398.6,14182.73,NY,8166.67,10,14,3,Consolidate Debt,681-715,Rent,71.20%,13.47%,16.40%,Paid,30993,0,
12405,20000,20000,36 months,644.5,642.45,CA,7816.67,11,65,2,Consolidate Debt,716-750,Rent,73.10%,9.91%,22.38%,Currently paying,27693,0,
12406,25000,25000,60 months,598.3,1789.71,NV,12500,6,24,10+,Consolidate Debt,716-750,Mortgage,87.80%,15.27%,9.88%,Currently paying,19765,0,
12407,18000,18000,60 months,433.72,6921.28,AZ,8500,8,16,7,Car Loan,681-715,Mortgage,40.90%,15.58%,16.67%,Currently paying,3764,0,45
12408,2600,2600,60 months,69.25,2730.23,MD,2316.67,7,9,6,Consolidate Debt,660-680,Mortgage,40.70%,20.25%,4.96%,Paid,2927,0,25
12409,3600,3600,36 months,122.36,2188.08,MO,1208.33,2,3,1,Consolidate Debt,681-715,Rent,12.70%,13.61%,2.98%,Currently paying,723,0,
12410,25000,24001.43,36 months,818.38,28601.76,CA,5000,8,22,8,Consolidate Debt,716-750,Own,23.80%,10.99%,9.44%,Paid,5102,0,
12411,3600,3600,36 months,123.52,246.24,NY,3583.33,7,32,9,Home Improvement,660-680,Mortgage,57.70%,14.27%,15.04%,Currently paying,2309,2,14
12412,8000,8000,36 months,257.8,771.78,FL,2916.67,9,15,4,Consolidate Debt,681-715,Mortgage,63.20%,9.91%,18.24%,Currently paying,8600,0,
12413,5175,5175,36 months,172.33,1032.9,FL,1250,7,13,3,Consolidate Debt,681-715,Rent,53.40%,12.18%,13.12%,Extremely late/charged off/default,6947,0,
12414,12000,12000,36 months,375.38,6748.2,NJ,2666.67,18,38,10+,Consolidate Debt,716-750,Rent,40.70%,7.88%,13.20%,Currently paying,10502,0,
12415,14000,14000,60 months,322.07,964.32,CA,2828,8,9,1,Consolidate Debt,681-715,Rent,69.30%,13.49%,19.77%,Currently paying,13787,0,
12416,12475,12475,36 months,379.69,1518.24,MI,7333.33,11,27,10+,Home Improvement,781+,Mortgage,20.70%,6.03%,10.04%,Currently paying,18064,0,
12417,6200,6200,36 months,201.96,806.88,DC,4833.33,13,21,6,Consolidate Debt,681-715,Own,27.40%,10.65%,4.01%,Currently paying,4908,0,
12418,25000,16600,60 months,380.69,5312.02,LA,6583,7,22,10+,Credit Card,716-750,Rent,74.80%,13.35%,22.50%,Currently paying,20868,0,
12419,8450,8450,36 months,260.88,521.48,NY,8200,11,30,4,small_business,751-780,Mortgage,57.40%,6.99%,3.54%,Extremely late/charged off/default,21738,0,
